Spring 2013,Topics in African American Literature and Culture:  African Diaspora Literature: Conversations in Black,English 133T,Harlem is Nowhere,['Sharifa Rhodes-Pitts'],unknown,1,"Ellis,Nadia"
Spring 2013,Studies in World Literature in English:  What Is South African Literature?,English 138,Life and Times of Michael K,['J. M. Coetzee'],male,1,"BonifaceDavies,"
Spring 2013,Studies in World Literature in English:  What Is South African Literature?,English 138,Mother to Mother,['Sindiwe Magona'],female,1,"BonifaceDavies,"
Spring 2013,Studies in World Literature in English:  What Is South African Literature?,English 138,The Heart of Redness,['Zakes Mda'],male,1,"BonifaceDavies,"
Spring 2013,Studies in World Literature in English:  What Is South African Literature?,English 138,Cry the Beloved Country,['Alan Paton'],male,1,"BonifaceDavies,"
Spring 2013,Studies in World Literature in English:  What Is South African Literature?,English 138,Agaat,['Marlene van Niekerk'],female,1,"BonifaceDavies,"
Spring 2013,Short Fiction,English 143A,Best American Short Stories 2012,"['Heidi Pitlor', 'Tom Perrotta']",Multiple Authors,1,"Chandra,Vikram"
Spring 2013,Short Fiction,English 143A,The Norton Anthology of Contemporary Fiction (Second Edition),"['Ronald Verlin Cassill', 'Joyce Carol Oates']",Multiple Authors,2,"Mukherjee,Bharati"
Spring 2013,Short Fiction,English 143A,The Oxford Book of American Short Stories 2012,['Joyce Carol Oates'],female,3,"Oates,Joyce"
Spring 2013,Special Topics:  Modern Latin American Fiction,English 165,Ficciones,['Jorge Luis Borges'],male,1,"Campion,John"
Spring 2013,Special Topics:  Modern Latin American Fiction,English 165,The Obscene Bird of Night,"['Josí© Donoso', 'Leonard Mades']",Multiple Authors,1,"Campion,John"
Spring 2013,Special Topics:  Modern Latin American Fiction,English 165,The Death of Artemio Cruz,['Carlos Fuentes'],female,1,"Campion,John"
Spring 2013,Special Topics:  Modern Latin American Fiction,English 165,One Hundred Years of Solitude,['Gabriel Garcia Marquez'],male,1,"Campion,John"
Spring 2013,Special Topics:  Modern Latin American Fiction,English 165,The Passion According to G.H.,['Clarice Lispector'],female,1,"Campion,John"
Spring 2013,Special Topics:  Modern Latin American Fiction,English 165,Pedro Paramo,"['Juan Rulfo', 'Josephine Sacabo', 'Margaret Sayers Peden']",Multiple Authors,1,"Campion,John"
Spring 2013,Special Topics:  African American Literature from Reconstruction to Renaissance,English 166,Sport of the Gods,['Paul Laurence Dunbar'],male,1,"Carmody,Todd"
Spring 2013,Special Topics:  African American Literature from Reconstruction to Renaissance,English 166,Autobiography of an Ex-Colored Man,['James Weldon Johnson'],male,1,"Carmody,Todd"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,Disgrace,['J. M. Coetzee'],male,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,The Dew Breaker,['Edwidge Danticat'],female,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,The Brief Wondrous Life of Oscar Wao,['Junot Daz'],male,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,The Great Gatsby,['F. Scott Fitzgerald'],male,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,Madame Bovary,['Gustave Flaubert'],unknown,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,Howards End,['Edward Morgan Forster'],male,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,Jasmine,['Bharati Mukherjee'],female,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Readings for Fiction Writers,English 166,White Teeth,['Zadie Smith'],male,2,"Mukherjee,Bharati"
Spring 2013,Special Topics:  Infrastructuralism: Reading Setting in Literature and Film,English 166,Camera Lucida,['Roland Barthes'],male,3,"Eichenlaub,Justin"
Spring 2013,Special Topics:  Infrastructuralism: Reading Setting in Literature and Film,English 166,Holy Land: A Suburban Memoir,['D. J. Waldie'],male,3,"Eichenlaub,Justin"
Spring 2013,Special Topics:  Infrastructuralism: Reading Setting in Literature and Film,English 166,Building Stories,['Chris Ware'],male,3,"Eichenlaub,Justin"
Spring 2013,Special Topics:  Infrastructuralism: Reading Setting in Literature and Film,English 166,Tropic of Orange,['Karen Tei Yamashita'],female,3,"Eichenlaub,Justin"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,Beyond the Pleasure Principle,['Sigmund Freud'],male,1,"Ring,Joseph"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,Dora: An Analysis of a Case of Hysteria,['Sigmund Freud'],male,1,"Ring,Joseph"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,Sexuality and the Psychology of Love,"['Sigmund Freud', 'Philip Rieff']",Multiple Authors,1,"Ring,Joseph"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,The Interpretation of Dreams,['Sigmund Freud'],male,1,"Ring,Joseph"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,The German Ideology,"['Karl Marx', 'Friedrich Engels']",Multiple Authors,1,"Ring,Joseph"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,The Eighteenth Brumaire,['Karl Marx'],male,1,"Ring,Joseph"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,On the Advantage and Disadvantage of History for Life,['Friedrich Wilhelm Nietzsche'],male,1,"Ring,Joseph"
Summer 2013,"Special Topics:  Freud, Marx, Nietzsche",English N166,On the Genealogy of Morals,"['Friedrich Wilhelm Nietzsche', 'Alexander Tille', 'William August Haussmann']",Multiple Authors,1,"Ring,Joseph"
Summer 2013,Autobiography,English N180A,Canicula: Snapshots of a Girlhood en la Frontera,['Norma Elia Cantí_'],female,1,"Wong,Hertha"
Summer 2013,Autobiography,English N180A,Dictee,['Theresa Hak Kyung Cha'],female,1,"Wong,Hertha"
Summer 2013,Autobiography,English N180A,Lost in Translation:  A Life in a New Language,['Eva Hoffman'],female,1,"Wong,Hertha"
Summer 2013,Autobiography,English N180A,The Way to Rainy Mountain,['N. Scott Momaday'],male,1,"Wong,Hertha"
Summer 2013,Autobiography,English N180A,"Maus, Vols. I and II",['Art Spiegelman'],male,1,"Wong,Hertha"
Fall 2013,Reading and Composition:  On Campus: Fictions of College Life,English R1A,Wonder Boys,['Michael Chabon'],male,1,"Fleishman,Kathryn"
Fall 2013,Reading and Composition:  On Campus: Fictions of College Life,English R1A,A Single Man,['Christopher Isherwood'],male,1,"Fleishman,Kathryn"
Fall 2013,Reading and Composition:  On Campus: Fictions of College Life,English R1A,Pnin,['Vladimir Nabokov'],male,1,"Fleishman,Kathryn"
Fall 2013,Reading and Composition:  On Campus: Fictions of College Life,English R1A,I Am Charlotte Simmons,['Tom Wolfe'],male,1,"Fleishman,Kathryn"
Fall 2013,Reading and Composition:  Narratives We Live By,English R1A,Jane Eyre,['Charlotte Bront'],unknown,3,"CordesSelbin,"
Fall 2013,Reading and Composition:  Narratives We Live By,English R1A,Incidents in the Life of a Slave Girl,['Harriet Ann Jacobs'],female,3,"CordesSelbin,"
Fall 2013,Reading and Composition:  Gossip,English R1A,Persuasion,['Jane Austen'],female,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,Woman in the Nineteenth Century,['Margaret Fuller'],female,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,The Annotated Brothers Grimm,"['Jacob Grimm', 'Wilhelm Grimm', 'Maria Tatar']",Multiple Authors,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,The Turkish Embassy Letters,['Lady Mary Wortley Montagu'],female,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,Autobiography of Alice B. Toklas,['Gertrude Stein'],male,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,Moments of Being,['Virginia Woolf'],male,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,Mrs. Dalloway,['Virginia Woolf'],male,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,The Grasmere Journals,"['Dorothy Wordsworth', 'Pamela Woof']",Multiple Authors,4,"Stancek,Claire"
Fall 2013,Reading and Composition:  Gossip,English R1A,Lyrical Ballads,"['William Wordsworth', 'Samuel Taylor Coleridge']",Multiple Authors,4,"Stancek,Claire"
Fall 2013,"Reading and Composition:  Narrative, Narration, Narrators",English R1A,Wuthering Heights,['Emily Bront'],unknown,5,"Hsu,Sharon"
Fall 2013,"Reading and Composition:  Narrative, Narration, Narrators",English R1A,"Rules for Writers, 7th ed.","['Diana Hacker', 'Nancy Sommers']",Multiple Authors,5,"Hsu,Sharon"
Fall 2013,"Reading and Composition:  Narrative, Narration, Narrators",English R1A,The Turn of the Screw,['Henry James'],male,5,"Hsu,Sharon"
Fall 2013,"Reading and Composition:  Narrative, Narration, Narrators",English R1A,Lolita,['Vladimir Nabokov'],male,5,"Hsu,Sharon"
Fall 2013,Reading and Composition:  Gods and Monsters,English R1A,Dream Visions and Other Poems,"['Geoffrey Chaucer', 'Kathryn L. Lynch']",Multiple Authors,6,"Lorden,Jennifer"
Fall 2013,Reading and Composition:  Gods and Monsters,English R1A,Beowulf: A New Verse Translation (Bilingual Edition),['Seamus Heaney'],male,6,"Lorden,Jennifer"
Fall 2013,Reading and Composition:  Gods and Monsters,English R1A,My Name is Asher Lev,['Chaim Potok'],male,6,"Lorden,Jennifer"
Fall 2013,Reading and Composition:  Gods and Monsters,English R1A,Macbeth,['William Shakespeare'],male,6,"Lorden,Jennifer"
Fall 2013,Reading and Composition:  Gods and Monsters,English R1A,Frankenstein,['Mary Wollstonecraft Shelley'],female,6,"Lorden,Jennifer"
Fall 2013,Reading and Composition:  The Demands of Beauty,English R1A,Poetics,['Aristotle'],male,8,"Langione,Matt"
Fall 2013,Reading and Composition:  The Demands of Beauty,English R1A,A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,['Edmund Burke'],male,8,"Langione,Matt"
Fall 2013,Reading and Composition:  The Demands of Beauty,English R1A,Four Quartets,['T. S. Eliot'],male,8,"Langione,Matt"
Fall 2013,Reading and Composition:  The Demands of Beauty,English R1A,Nature and Selected Essays,['Ralph Waldo Emerson'],male,8,"Langione,Matt"
Fall 2013,Reading and Composition:  The Demands of Beauty,English R1A,The Great Gatsby,['F. Scott Fitzgerald'],male,8,"Langione,Matt"
Fall 2013,Reading and Composition:  The Demands of Beauty,English R1A,Daisy Miller,['Henry James'],male,8,"Langione,Matt"
Fall 2013,Reading and Composition:  The Demands of Beauty,English R1A,Nine Stories,['J. D. Salinger'],male,8,"Langione,Matt"
Fall 2013,Reading and Composition:  A Meet and Happy Conversation,English R1A,The Beauty of the Husband,['Anne Carson'],female,10,"Greer,Erin"
Fall 2013,Reading and Composition:  A Meet and Happy Conversation,English R1A,A Passage to India,['Edward Morgan Forster'],male,10,"Greer,Erin"
Fall 2013,Reading and Composition:  A Meet and Happy Conversation,English R1A,A Doll's House,['Henrik Ibsen'],male,10,"Greer,Erin"
Fall 2013,Reading and Composition:  A Meet and Happy Conversation,English R1A,To the Lighthouse,['Virginia Woolf'],male,10,"Greer,Erin"
Fall 2013,Reading and Composition:  Saints and Soldiers,English R1A,Song of Roland,['Dorothy Leigh Sayers'],female,11,"Miller,Jasmin"
Fall 2013,Reading and Composition:  Saints and Soldiers,English R1A,Edmund Spenser's Poetry,"['Edmund Spenser', 'Anne Lake Prescott']",Multiple Authors,11,"Miller,Jasmin"
Fall 2013,Reading and Composition:  War In Words: Literature of the Great War,English R1A,Undertones of War,['Edmund Blunden'],male,12,"Abramson,Anna"
Fall 2013,Reading and Composition:  War In Words: Literature of the Great War,English R1A,The Great War and Modern Memory,['Paul Fussell'],male,12,"Abramson,Anna"
Fall 2013,Reading and Composition:  War In Words: Literature of the Great War,English R1A,Memoirs of an Infantry Officer,['Siegfried Sassoon'],male,12,"Abramson,Anna"
Fall 2013,Reading and Composition:  War In Words: Literature of the Great War,English R1A,The Penguin Book of First World War Poetry,['Jon Silkin'],male,12,"Abramson,Anna"
Fall 2013,Reading and Composition:  War In Words: Literature of the Great War,English R1A,Mrs. Dalloway,['Virginia Woolf'],male,12,"Abramson,Anna"
Fall 2013,"Reading and Composition:  Transmission, Tradition, Translation",English R1A,La Vita Nuova,"['Dante Alighieri', 'David R Slavitt']",Multiple Authors,13,"Alexander,Edward"
Fall 2013,"Reading and Composition:  Transmission, Tradition, Translation",English R1A,Songs of Innocence and of Experience,['William Blake'],male,13,"Alexander,Edward"
Fall 2013,"Reading and Composition:  Transmission, Tradition, Translation",English R1A,"If Not, Winter: Fragments of Sappho",['Sappho'],female,13,"Alexander,Edward"
Fall 2013,"Reading and Composition:  Transmission, Tradition, Translation",English R1A,My Antonia,['Willa Cather'],female,13,"Alexander,Edward"
Fall 2013,"Reading and Composition:  Transmission, Tradition, Translation",English R1A,Howl and Other Poems,['Allen Ginsberg'],male,13,"Alexander,Edward"
Fall 2013,"Reading and Composition:  Transmission, Tradition, Translation",English R1A,The Crying of Lot 49,['Thomas Pynchon'],male,13,"Alexander,Edward"
Fall 2013,"Reading and Composition:  Transmission, Tradition, Translation",English R1A,Hamlet,['William Shakespeare'],male,13,"Alexander,Edward"
Fall 2013,Reading and Composition:  The Way We Read Now,English R1A,If on a Winter's Night a Traveler,['Italo Calvino'],male,14,"Ling,Jessica"
Fall 2013,Reading and Composition:  The Way We Read Now,English R1A,Bleak House,['Charles Dickens'],male,14,"Ling,Jessica"
Fall 2013,Reading and Composition:  The Way We Read Now,English R1A,The Phantom Tollbooth,['Norton Juster'],male,14,"Ling,Jessica"
Fall 2013,Reading and Composition:  Boundaries and Borders,English R1A,Light in August: The Corrected Text,['William Faulkner'],male,15,"Seeger,Andrea"
Fall 2013,Reading and Composition:  Boundaries and Borders,English R1A,Great Gatsby,['F. Scott Fitzgerald'],male,15,"Seeger,Andrea"
Fall 2013,Reading and Composition:  Boundaries and Borders,English R1A,The Autobiography of an Ex-Coloured Man,['James Weldon Johnson'],male,15,"Seeger,Andrea"
Fall 2013,Reading and Composition:  Boundaries and Borders,English R1A,Puddnhead Wilson and Those Extraordinary Twins,['Mark Twain'],male,15,"Seeger,Andrea"
Fall 2013,Reading and Composition:  The Really Quite Contemporary,English R1B,To Anacreon in Heaven and Other Poems,['Graham W. Foust'],male,1,"Gregory,Jane"
Fall 2013,Reading and Composition:  The Really Quite Contemporary,English R1B,Rules for Writers,"['Diana Hacker', 'Nancy Sommers']",Multiple Authors,1,"Gregory,Jane"
Fall 2013,Reading and Composition:  The Really Quite Contemporary,English R1B,How Should A Person Be?:  A Novel from Life,['Sheila Heti'],female,1,"Gregory,Jane"
Fall 2013,Reading and Composition:  The Really Quite Contemporary,English R1B,Leaving the Atocha Station,['Ben Lerner'],male,1,"Gregory,Jane"
Fall 2013,Reading and Composition:  The Really Quite Contemporary,English R1B,Seven Controlled Vocabularies and Obituary 2004.  The Joy of Cooking,['Tan Lin'],male,1,"Gregory,Jane"
Fall 2013,Reading and Composition:  The Really Quite Contemporary,English R1B,Don't Let Me Be Lonely:  An American Lyric,['Claudia Rankine'],female,1,"Gregory,Jane"
Fall 2013,Reading and Composition:  The Conscience,English R1B,Confessions of Augustine,['Frank J. Sheed'],male,2,"Ding,Katherine"
Fall 2013,Reading and Composition:  The Conscience,English R1B,The Master of Petersburg,['J. M. Coetzee'],male,2,"Ding,Katherine"
Fall 2013,Reading and Composition:  The Conscience,English R1B,Crime and Punishment,['Fyodor Dostoyevsky'],male,2,"Ding,Katherine"
Fall 2013,Reading and Composition:  The Conscience,English R1B,Civilization and its Discontents,['Sigmund Freud'],male,2,"Ding,Katherine"
Fall 2013,Reading and Composition:  The Conscience,English R1B,Rules for Writers,"['Diana Hacker', 'Nancy Sommers']",Multiple Authors,2,"Ding,Katherine"
Fall 2013,Reading and Composition:  The Conscience,English R1B,The Last Days of Socrates,['Plato'],male,2,"Ding,Katherine"
Fall 2013,Reading and Composition:  The Conscience,English R1B,Macbeth,['William Shakespeare'],male,2,"Ding,Katherine"
Fall 2013,Reading and Composition:  The Conscience,English R1B,The Picture of Dorian Gray,['Oscar Wilde'],male,2,"Ding,Katherine"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,The Narrative of Colonel Ethan Allen,['Ethan Allen'],male,3,"Trocchio,Rachel"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,Edgar Huntly,"['Charles Brockden Brown', 'Philip Barnard', 'Stephen Shapiro']",Multiple Authors,3,"Trocchio,Rachel"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,Wieland,['Charles Brockden Brown'],male,3,"Trocchio,Rachel"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,The Power of Sympathy,['William Hill Brown'],male,3,"Trocchio,Rachel"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,Memoirs of the Notorious Stephen Burroughs of New Hampshire,['Stephen Burroughs'],unknown,3,"Trocchio,Rachel"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,Letters from an American Farmer,"['J. Hector St. John de CríÂvecoeur', 'William Peterfield Trent', 'Ludwig Lewisohn']",Multiple Authors,3,"Trocchio,Rachel"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,Revolution and the Word: The Rise of the Novel in America,['Cathy N. Davidson'],female,3,"Trocchio,Rachel"
Fall 2013,"Reading and Composition:  The Afterworlds of the American Revolution, 1776-1819",English R1B,Charlotte Temple,['Susanna Rowson'],female,3,"Trocchio,Rachel"
Fall 2013,Reading and Composition:  Bloodfeud,English R1B,Elect Mr. Robinson for a Better World,['Donald Antrim'],male,5,"Hobson,Jacob"
Fall 2013,Reading and Composition:  Bloodfeud,English R1B,The Saga of the Volsungs: The Norse Epic of Sigurd the Dragon Slayer,Could not find author,,5,"Hobson,Jacob"
Fall 2013,Reading and Composition:  Bloodfeud,English R1B,Beowulf: A New Verse Translation,['Seamus Heaney'],male,5,"Hobson,Jacob"
Fall 2013,Reading and Composition:  Bloodfeud,English R1B,The Saga of the People of Laxardal and Bolli Bollasons Tale,['Leifur Eiricksson'],Could not find author,5,"Hobson,Jacob"
Fall 2013,Reading and Composition:  What's Serious About What's Funny?,English R1B,Craft of Research,"['Wayne C. Booth', 'Gregory G. Colomb', 'Joseph M. Williams']",Multiple Authors,7,"Beck,Rachel"
Fall 2013,Reading and Composition:  What's Serious About What's Funny?,English R1B,Sleeping with the Dictionary,['Harryette Mullen'],female,7,"Beck,Rachel"
Fall 2013,Reading and Composition:  What's Serious About What's Funny?,English R1B,A Midsummer Night's Dream,['William Shakespeare'],male,7,"Beck,Rachel"
Fall 2013,Reading and Composition:  What's Serious About What's Funny?,English R1B,The Essential Calvin and Hobbes,['Bill Watterson'],male,7,"Beck,Rachel"
Fall 2013,Reading and Composition:  note new topic:  Vaudeville Blues and the Harlem Renaissance,English R1B,Souls of Black Folk,['W. E. B. Du Bois'],male,8,"Sullivan,Khalil"
Fall 2013,Reading and Composition:  note new topic:  Vaudeville Blues and the Harlem Renaissance,English R1B,The Collected Poems of Langston Hughes,"['Langston Hughes', 'Arnold Rampersad', 'David Ernest Roessel']",Multiple Authors,8,"Sullivan,Khalil"
Fall 2013,Reading and Composition:  note new topic:  Vaudeville Blues and the Harlem Renaissance,English R1B,Segregating Sound,['Karl Hagstrom Miller'],male,8,"Sullivan,Khalil"
Fall 2013,Reading and Composition:  note new topic:  Vaudeville Blues and the Harlem Renaissance,English R1B,Nigger Heaven,['Carl Van Vechten'],female,8,"Sullivan,Khalil"
Fall 2013,"Reading and Composition:  Suspension, Uselessness",English R1B,Sense and Sensibility,['Jane Austen'],female,9,"O'Connor,Megan"
Fall 2013,"Reading and Composition:  Suspension, Uselessness",English R1B,The Scarlet Letter,['Nathaniel Hawthorne'],male,9,"O'Connor,Megan"
Fall 2013,"Reading and Composition:  Suspension, Uselessness",English R1B,"Billy Budd, Sailor and Selected Tales",['Herman Melville'],male,9,"O'Connor,Megan"
Fall 2013,Reading and Composition:  Profane Illuminations,English R1B,Northanger Abbey,['Jane Austen'],female,10,"Ahmed,Adam"
Fall 2013,Reading and Composition:  Profane Illuminations,English R1B,Selected Poetry,['Derek Walcott'],male,10,"Ahmed,Adam"
Fall 2013,Reading and Composition:  Profane Illuminations,English R1B,Nadja,['Andrí© Breton'],male,10,"Ahmed,Adam"
Fall 2013,Reading and Composition:  Profane Illuminations,English R1B,Ubik,['Philip K. Dick'],male,10,"Ahmed,Adam"
Fall 2013,Reading and Composition:  Profane Illuminations,English R1B,"Tripping with Allah: Islam, Drugs, and Writing",['Michael  Knight'],male,10,"Ahmed,Adam"
Fall 2013,Reading and Composition:  Profane Illuminations,English R1B,Illuminations (trans. John Ashbery),['Arthur Rimbaud'],male,10,"Ahmed,Adam"
Fall 2013,Reading and Composition:  note new topic:  Novel/Nation,English R1B,Things Fall Apart,['Chinua Achebe'],male,11,"Nadal,Paul"
Fall 2013,Reading and Composition:  note new topic:  Novel/Nation,English R1B,Lord Jim,['John Batchelor'],male,11,"Nadal,Paul"
Fall 2013,Reading and Composition:  note new topic:  Novel/Nation,English R1B,The Invisible Man,['Herbert George Wells'],male,11,"Nadal,Paul"
Fall 2013,Reading and Composition:  note new topic:  Novel/Nation,English R1B,Noli Me Tangere,['Jean-Luc Nancy'],male,11,"Nadal,Paul"
Fall 2013,Reading and Composition:  note new topic:  Novel/Nation,English R1B,The Voyage Out,['Virginia Woolf'],male,11,"Nadal,Paul"
Fall 2013,Reading and Composition:  note new topic:  When Reading Goes Wrong,English R1B,Remains of the Day,['Kazuo Ishiguro'],male,12,"Bauer,Mark"
Fall 2013,Reading and Composition:  note new topic:  When Reading Goes Wrong,English R1B,Atonement,['Ian McEwan'],male,12,"Bauer,Mark"
Fall 2013,Reading and Composition:  note new topic:  When Reading Goes Wrong,English R1B,Pale Fire,['Vladimir Nabokov'],male,12,"Bauer,Mark"
Fall 2013,Reading and Composition:  note new topic:  When Reading Goes Wrong,English R1B,The Crying of Lot 49,['Thomas Pynchon'],male,12,"Bauer,Mark"
Fall 2013,Reading and Composition:  note new topic: The Bonds of Taste,English R1B,Dandyism,"[""Jules Barbey d'Aurevilly""]",male,14,"Weiner,Joshua"
Fall 2013,Reading and Composition:  note new topic: The Bonds of Taste,English R1B,The Man of Mode,['George Etherege'],male,14,"Weiner,Joshua"
Fall 2013,Reading and Composition:  note new topic: The Bonds of Taste,English R1B,Place for Us,['Harriet Evans'],female,14,"Weiner,Joshua"
Fall 2013,Reading and Composition:  note new topic: The Bonds of Taste,English R1B,"In Search of Lost Time, Vol. 1",['Marcel Proust'],male,14,"Weiner,Joshua"
Fall 2013,Reading and Composition:  note new topic: The Bonds of Taste,English R1B,The Volcano Lover,['Susan Sontag'],male,14,"Weiner,Joshua"
Fall 2013,Freshman Seminar:  Shakespeare's Twelfth Night,English 24,Twelfth Night,['William Shakespeare'],male,1,"Nelson,Alan"
Fall 2013,Freshman Seminar:  Shakespeare's Hamlet,English 24,Hamlet,['William Shakespeare'],male,2,"Paley,Morton"
Fall 2013,Freshman Seminar:  Reading Art Spiegelman's Maus I & II,English 24,The Invisible Art,"['Mark Cotta Vaz', 'Craig Barron']",Multiple Authors,3,"Wong,Hertha"
Fall 2013,Freshman Seminar:  Reading Art Spiegelman's Maus I & II,English 24,"Maus, Vol. I: A Survivor's Tale, My Father Bleeds History",['Art Spiegelman'],male,3,"Wong,Hertha"
Fall 2013,Freshman Seminar:  Reading Art Spiegelman's Maus I & II,English 24,"Maus, Vol. II: A Survivor's Tale, and Here My Troubles Began",['Art Spiegelman'],male,3,"Wong,Hertha"
Fall 2013,Literature of American Cultures:  Immigrant Inscriptions,English 31AC,That Thing Around Your Neck,['Chimamanda Ngozi Adichie'],female,1,"Ellis,Nadia"
Fall 2013,Literature of American Cultures:  Immigrant Inscriptions,English 31AC,The Brief Wondrous Life of Oscar Wao,['Junot Daz'],male,1,"Ellis,Nadia"
Fall 2013,Literature of American Cultures:  Immigrant Inscriptions,English 31AC,Lucy,['Jamaica Kincaid'],female,1,"Ellis,Nadia"
Fall 2013,Literature of American Cultures:  Immigrant Inscriptions,English 31AC,Native Speaker,['Chang-rae Lee'],male,1,"Ellis,Nadia"
Fall 2013,Literature in English:  Through Milton,English 45A,"The Norton Anthology of English Literature, vols. A and B (or Package 1)","['Robert S Levine', 'Michael A Elliott', 'Sandra M Gustafason', 'Amy Hungerford', 'Mary Loeffelholz']",Multiple Authors,1,"Turner,James"
Fall 2013,Literature in English:  Through Milton,English 45A,Hamlet,['William Shakespeare'],male,1,"Turner,James"
Fall 2013,Literature in English:  Through Milton,English 45A,The Canterbury Tales: Fifteen Tales and the General Prologue,"['Geoffrey Chaucer', 'V. A. Kolve', 'Glending Olson']",Multiple Authors,2,"Goodman,Kevis"
Fall 2013,Literature in English:  Through Milton,English 45A,Paradise Lost,['John Milton'],male,2,"Goodman,Kevis"
Fall 2013,Literature in English:  Through Milton,English 45A,The Faerie Queene: Book One,['Edmund Spenser'],male,2,"Goodman,Kevis"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Emma,['Jane Austen'],female,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Oroonoko,['Aphra Behn'],female,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Moll Flanders,['Daniel Defoe'],male,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,The Interesting Narrative of the Life of Olaudah Equiano,['Olaudah Equiano'],male,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Selected Works,['Marcus Tullius Cicero'],male,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Selected Works,['Marcus Tullius Cicero'],male,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Selected Poems,['e. e. cummings'],male,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,The Rape of the Lock,['Alexander Pope'],male,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Selected Poems,['e. e. cummings'],male,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Lyrical Ballads,"['William Wordsworth', 'Samuel Taylor Coleridge']",Multiple Authors,1,"Sorensen,Janet"
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Pride and Prejudice,['Jane Austen'],female,2,"Blanton,C."
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Robinson Crusoe,['Daniel Defoe'],male,2,"Blanton,C."
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Joseph Andrews,['Henry Fielding'],male,2,"Blanton,C."
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,The Beggar's Opera,['John Gay'],male,2,"Blanton,C."
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Billy Budd and Other Stories (Bartleby and Benito Cereno),['Herman Melville'],male,2,"Blanton,C."
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Selected Poetry,['Derek Walcott'],male,2,"Blanton,C."
Fall 2013,Literature in English:  Late-17th Through Mid-19th Centuries,English 45B,Frankenstein,['Mary Wollstonecraft Shelley'],female,2,"Blanton,C."
